2024-08-07 14:03:53.745 | INFO     | save_data:Data saved: | main_window.py:254
2024-08-07 15:20:42.148 | INFO     | update_data_display:PMVC: Column index 0 | main_window.py:228
2024-08-07 15:20:42.150 | INFO     | update_data_display:First Name: Column index 0 | main_window.py:228
2024-08-07 15:20:42.152 | INFO     | update_data_display:LastName: Column index 0 | main_window.py:228
2024-08-07 15:20:42.153 | INFO     | update_data_display:Lpn: Column index 0 | main_window.py:228
2024-08-07 15:20:42.155 | INFO     | update_data_display:tkep: Column index 0 | main_window.py:228
2024-08-07 15:20:42.157 | INFO     | update_data_display:Licence Plate: Column index 0 | main_window.py:228
2024-08-07 15:20:42.159 | INFO     | update_data_display:EPAN: Column index 0 | main_window.py:228
2024-08-07 15:20:42.161 | INFO     | update_data_display:PTcpt_name: Column index 0 | main_window.py:228
2024-08-07 15:20:42.163 | INFO     | update_data_display:ptcpt id: Column index 0 | main_window.py:228
2024-08-07 15:20:42.165 | INFO     | update_data_display:['3', '05.06.2024', '05.06.2024', '05.06.2024', '05.06.2024', '05.06.2024', '05.06.2024', '05.06.2024', '05.06.2024', '05.06.2024'] | main_window.py:231
2024-08-07 15:20:42.169 | INFO     | update_data_display:['3', '05.06.2024', '05.06.2024', '05.06.2024', '05.06.2024', '05.06.2024', '05.06.2024', '05.06.2024', '05.06.2024', '05.06.2024'] | main_window.py:231
2024-08-07 15:20:44.489 | INFO     | update_data_display:Displayed Data: | main_window.py:226
2024-08-07 15:20:44.490 | INFO     | update_data_display:Season Parker: Column index 3 | main_window.py:228
2024-08-07 15:20:44.492 | INFO     | update_data_display:PMVC: Column index 0 | main_window.py:228
2024-08-07 15:20:44.494 | INFO     | update_data_display:First Name: Column index 0 | main_window.py:228
2024-08-07 15:20:44.496 | INFO     | update_data_display:LastName: Column index 0 | main_window.py:228
2024-08-07 15:20:44.498 | INFO     | update_data_display:Lpn: Column index 0 | main_window.py:228
2024-08-07 15:20:44.500 | INFO     | update_data_display:tkep: Column index 0 | main_window.py:228
2024-08-07 15:20:44.501 | INFO     | update_data_display:Licence Plate: Column index 0 | main_window.py:228
2024-08-07 15:20:44.503 | INFO     | update_data_display:EPAN: Column index 0 | main_window.py:228
2024-08-07 15:20:44.505 | INFO     | update_data_display:PTcpt_name: Column index 0 | main_window.py:228
2024-08-07 15:20:44.507 | INFO     | update_data_display:ptcpt id: Column index 0 | main_window.py:228
2024-08-07 15:20:44.508 | INFO     | update_data_display:['04.06.2024 00:00:00', '05.06.2024', '05.06.2024', '05.06.2024', '05.06.2024', '05.06.2024', '05.06.2024', '05.06.2024', '05.06.2024', '05.06.2024'] | main_window.py:231
2024-08-07 15:20:44.511 | INFO     | update_data_display:['04.06.2024 00:00:00', '05.06.2024', '05.06.2024', '05.06.2024', '05.06.2024', '05.06.2024', '05.06.2024', '05.06.2024', '05.06.2024', '05.06.2024'] | main_window.py:231
2024-08-07 15:20:46.391 | INFO     | update_data_display:Displayed Data: | main_window.py:226
2024-08-07 15:20:46.393 | INFO     | update_data_display:Season Parker: Column index 1 | main_window.py:228
2024-08-07 15:20:46.394 | INFO     | update_data_display:PMVC: Column index 0 | main_window.py:228
2024-08-07 15:20:46.396 | INFO     | update_data_display:First Name: Column index 0 | main_window.py:228
2024-08-07 15:20:46.398 | INFO     | update_data_display:LastName: Column index 0 | main_window.py:228
2024-08-07 15:20:46.400 | INFO     | update_data_display:Lpn: Column index 0 | main_window.py:228
2024-08-07 15:20:46.402 | INFO     | update_data_display:tkep: Column index 0 | main_window.py:228
2024-08-07 15:20:46.403 | INFO     | update_data_display:Licence Plate: Column index 0 | main_window.py:228
2024-08-07 15:20:46.405 | INFO     | update_data_display:EPAN: Column index 0 | main_window.py:228
2024-08-07 15:20:46.407 | INFO     | update_data_display:PTcpt_name: Column index 0 | main_window.py:228
2024-08-07 15:20:46.409 | INFO     | update_data_display:ptcpt id: Column index 0 | main_window.py:228
2024-08-07 15:20:46.411 | INFO     | update_data_display:['1029', '05.06.2024', '05.06.2024', '05.06.2024', '05.06.2024', '05.06.2024', '05.06.2024', '05.06.2024', '05.06.2024', '05.06.2024'] | main_window.py:231
2024-08-07 15:20:46.413 | INFO     | update_data_display:['1029', '05.06.2024', '05.06.2024', '05.06.2024', '05.06.2024', '05.06.2024', '05.06.2024', '05.06.2024', '05.06.2024', '05.06.2024'] | main_window.py:231
2024-08-07 15:20:47.966 | INFO     | update_data_display:Displayed Data: | main_window.py:226
2024-08-07 15:20:47.968 | INFO     | update_data_display:Season Parker: Column index 0 | main_window.py:228
2024-08-07 15:20:47.969 | INFO     | update_data_display:PMVC: Column index 0 | main_window.py:228
2024-08-07 15:20:47.971 | INFO     | update_data_display:First Name: Column index 0 | main_window.py:228
2024-08-07 15:20:47.973 | INFO     | update_data_display:LastName: Column index 0 | main_window.py:228
2024-08-07 15:20:47.974 | INFO     | update_data_display:Lpn: Column index 0 | main_window.py:228
2024-08-07 15:20:47.976 | INFO     | update_data_display:tkep: Column index 0 | main_window.py:228
2024-08-07 15:20:47.978 | INFO     | update_data_display:Licence Plate: Column index 0 | main_window.py:228
2024-08-07 15:20:47.980 | INFO     | update_data_display:EPAN: Column index 0 | main_window.py:228
2024-08-07 15:20:47.982 | INFO     | update_data_display:PTcpt_name: Column index 0 | main_window.py:228
2024-08-07 15:20:47.984 | INFO     | update_data_display:ptcpt id: Column index 0 | main_window.py:228
2024-08-07 15:20:47.985 | INFO     | update_data_display:['05.06.2024', '05.06.2024', '05.06.2024', '05.06.2024', '05.06.2024', '05.06.2024', '05.06.2024', '05.06.2024', '05.06.2024', '05.06.2024'] | main_window.py:231
2024-08-07 15:20:47.987 | INFO     | update_data_display:['05.06.2024', '05.06.2024', '05.06.2024', '05.06.2024', '05.06.2024', '05.06.2024', '05.06.2024', '05.06.2024', '05.06.2024', '05.06.2024'] | main_window.py:231
2024-08-07 15:20:49.657 | INFO     | update_data_display:Displayed Data: | main_window.py:226
2024-08-07 15:20:49.658 | INFO     | update_data_display:Season Parker: Column index 2 | main_window.py:228
2024-08-07 15:20:49.660 | INFO     | update_data_display:PMVC: Column index 0 | main_window.py:228
2024-08-07 15:20:49.662 | INFO     | update_data_display:First Name: Column index 0 | main_window.py:228
2024-08-07 15:20:49.663 | INFO     | update_data_display:LastName: Column index 0 | main_window.py:228
2024-08-07 15:20:49.665 | INFO     | update_data_display:Lpn: Column index 0 | main_window.py:228
2024-08-07 15:20:49.667 | INFO     | update_data_display:tkep: Column index 0 | main_window.py:228
2024-08-07 15:20:49.669 | INFO     | update_data_display:Licence Plate: Column index 0 | main_window.py:228
2024-08-07 15:20:49.671 | INFO     | update_data_display:EPAN: Column index 0 | main_window.py:228
2024-08-07 15:20:49.672 | INFO     | update_data_display:PTcpt_name: Column index 0 | main_window.py:228
2024-08-07 15:20:49.674 | INFO     | update_data_display:ptcpt id: Column index 0 | main_window.py:228
2024-08-07 15:20:49.676 | INFO     | update_data_display:['1067', '05.06.2024', '05.06.2024', '05.06.2024', '05.06.2024', '05.06.2024', '05.06.2024', '05.06.2024', '05.06.2024', '05.06.2024'] | main_window.py:231
2024-08-07 15:20:49.678 | INFO     | update_data_display:['1067', '05.06.2024', '05.06.2024', '05.06.2024', '05.06.2024', '05.06.2024', '05.06.2024', '05.06.2024', '05.06.2024', '05.06.2024'] | main_window.py:231
2024-08-07 15:20:51.989 | INFO     | update_data_display:Displayed Data: | main_window.py:226
2024-08-07 15:20:51.991 | INFO     | update_data_display:Season Parker: Column index 3 | main_window.py:228
2024-08-07 15:20:51.993 | INFO     | update_data_display:PMVC: Column index 0 | main_window.py:228
2024-08-07 15:20:51.994 | INFO     | update_data_display:First Name: Column index 0 | main_window.py:228
2024-08-07 15:20:51.996 | INFO     | update_data_display:LastName: Column index 0 | main_window.py:228
2024-08-07 15:20:51.998 | INFO     | update_data_display:Lpn: Column index 0 | main_window.py:228
2024-08-07 15:20:51.999 | INFO     | update_data_display:tkep: Column index 0 | main_window.py:228
2024-08-07 15:20:52.001 | INFO     | update_data_display:Licence Plate: Column index 0 | main_window.py:228
2024-08-07 15:20:52.003 | INFO     | update_data_display:EPAN: Column index 0 | main_window.py:228
2024-08-07 15:20:52.006 | INFO     | update_data_display:PTcpt_name: Column index 0 | main_window.py:228
2024-08-07 15:20:52.008 | INFO     | update_data_display:ptcpt id: Column index 0 | main_window.py:228
2024-08-07 15:20:52.009 | INFO     | update_data_display:['04.06.2024 00:00:00', '05.06.2024', '05.06.2024', '05.06.2024', '05.06.2024', '05.06.2024', '05.06.2024', '05.06.2024', '05.06.2024', '05.06.2024'] | main_window.py:231
2024-08-07 15:20:52.012 | INFO     | update_data_display:['04.06.2024 00:00:00', '05.06.2024', '05.06.2024', '05.06.2024', '05.06.2024', '05.06.2024', '05.06.2024', '05.06.2024', '05.06.2024', '05.06.2024'] | main_window.py:231
2024-08-07 15:23:03.096 | INFO     | update_data_display:Selected Columns: | main_window.py:219
2024-08-07 15:23:03.097 | INFO     | update_data_display:Season Parker: Column index 0 | main_window.py:221
2024-08-07 15:23:03.098 | INFO     | update_data_display:PMVC: Column index 0 | main_window.py:221
2024-08-07 15:23:03.098 | INFO     | update_data_display:First Name: Column index 0 | main_window.py:221
2024-08-07 15:23:03.099 | INFO     | update_data_display:LastName: Column index 0 | main_window.py:221
2024-08-07 15:23:03.099 | INFO     | update_data_display:Lpn: Column index 0 | main_window.py:221
2024-08-07 15:23:03.100 | INFO     | update_data_display:tkep: Column index 0 | main_window.py:221
2024-08-07 15:23:03.100 | INFO     | update_data_display:Licence Plate: Column index 0 | main_window.py:221
2024-08-07 15:23:03.101 | INFO     | update_data_display:EPAN: Column index 0 | main_window.py:221
2024-08-07 15:23:03.101 | INFO     | update_data_display:PTcpt_name: Column index 0 | main_window.py:221
2024-08-07 15:23:03.102 | INFO     | update_data_display:ptcpt id: Column index 0 | main_window.py:221
2024-08-07 15:23:08.621 | INFO     | update_data_display:Selected Columns: | main_window.py:219
2024-08-07 15:23:08.622 | INFO     | update_data_display:Season Parker: Column index 1 | main_window.py:221
2024-08-07 15:23:08.623 | INFO     | update_data_display:PMVC: Column index 0 | main_window.py:221
2024-08-07 15:23:08.623 | INFO     | update_data_display:First Name: Column index 0 | main_window.py:221
2024-08-07 15:23:08.624 | INFO     | update_data_display:LastName: Column index 0 | main_window.py:221
2024-08-07 15:23:08.625 | INFO     | update_data_display:Lpn: Column index 0 | main_window.py:221
2024-08-07 15:23:08.625 | INFO     | update_data_display:tkep: Column index 0 | main_window.py:221
2024-08-07 15:23:08.626 | INFO     | update_data_display:Licence Plate: Column index 0 | main_window.py:221
2024-08-07 15:23:08.627 | INFO     | update_data_display:EPAN: Column index 0 | main_window.py:221
2024-08-07 15:23:08.627 | INFO     | update_data_display:PTcpt_name: Column index 0 | main_window.py:221
2024-08-07 15:23:08.628 | INFO     | update_data_display:ptcpt id: Column index 0 | main_window.py:221
2024-08-07 15:23:11.290 | INFO     | update_data_display:Selected Columns: | main_window.py:219
2024-08-07 15:23:11.293 | INFO     | update_data_display:Season Parker: Column index 1 | main_window.py:221
2024-08-07 15:23:11.295 | INFO     | update_data_display:PMVC: Column index 5 | main_window.py:221
2024-08-07 15:23:11.297 | INFO     | update_data_display:First Name: Column index 0 | main_window.py:221
2024-08-07 15:23:11.299 | INFO     | update_data_display:LastName: Column index 0 | main_window.py:221
2024-08-07 15:23:11.301 | INFO     | update_data_display:Lpn: Column index 0 | main_window.py:221
2024-08-07 15:23:11.303 | INFO     | update_data_display:tkep: Column index 0 | main_window.py:221
2024-08-07 15:23:11.305 | INFO     | update_data_display:Licence Plate: Column index 0 | main_window.py:221
2024-08-07 15:23:11.307 | INFO     | update_data_display:EPAN: Column index 0 | main_window.py:221
2024-08-07 15:23:11.310 | INFO     | update_data_display:PTcpt_name: Column index 0 | main_window.py:221
2024-08-07 15:23:11.312 | INFO     | update_data_display:ptcpt id: Column index 0 | main_window.py:221
2024-08-07 15:23:31.509 | INFO     | update_data_display:Selected Columns: | main_window.py:219
2024-08-07 15:23:31.511 | INFO     | update_data_display:Season Parker: Column index 1 | main_window.py:221
2024-08-07 15:23:31.513 | INFO     | update_data_display:PMVC: Column index 5 | main_window.py:221
2024-08-07 15:23:31.515 | INFO     | update_data_display:First Name: Column index 9 | main_window.py:221
2024-08-07 15:23:31.516 | INFO     | update_data_display:LastName: Column index 0 | main_window.py:221
2024-08-07 15:23:31.518 | INFO     | update_data_display:Lpn: Column index 0 | main_window.py:221
2024-08-07 15:23:31.520 | INFO     | update_data_display:tkep: Column index 0 | main_window.py:221
2024-08-07 15:23:31.521 | INFO     | update_data_display:Licence Plate: Column index 0 | main_window.py:221
2024-08-07 15:23:31.523 | INFO     | update_data_display:EPAN: Column index 0 | main_window.py:221
2024-08-07 15:23:31.525 | INFO     | update_data_display:PTcpt_name: Column index 0 | main_window.py:221
2024-08-07 15:23:31.527 | INFO     | update_data_display:ptcpt id: Column index 0 | main_window.py:221
2024-08-07 15:25:27.467 | INFO     | update_data_display:Selected Columns: | main_window.py:219
2024-08-07 15:25:27.470 | INFO     | update_data_display:Season Parker: Column index 1 | main_window.py:221
2024-08-07 15:25:27.472 | INFO     | update_data_display:PMVC: Column index 6 | main_window.py:221
2024-08-07 15:25:27.474 | INFO     | update_data_display:First Name: Column index 9 | main_window.py:221
2024-08-07 15:25:27.476 | INFO     | update_data_display:LastName: Column index 0 | main_window.py:221
2024-08-07 15:25:27.478 | INFO     | update_data_display:Lpn: Column index 0 | main_window.py:221
2024-08-07 15:25:27.481 | INFO     | update_data_display:tkep: Column index 0 | main_window.py:221
2024-08-07 15:25:27.483 | INFO     | update_data_display:Licence Plate: Column index 0 | main_window.py:221
2024-08-07 15:25:27.485 | INFO     | update_data_display:EPAN: Column index 0 | main_window.py:221
2024-08-07 15:25:27.487 | INFO     | update_data_display:PTcpt_name: Column index 0 | main_window.py:221
2024-08-07 15:25:27.489 | INFO     | update_data_display:ptcpt id: Column index 0 | main_window.py:221
2024-08-07 15:25:38.884 | INFO     | update_data_display:Selected Columns: | main_window.py:219
2024-08-07 15:25:38.886 | INFO     | update_data_display:Season Parker: Column index 1 | main_window.py:221
2024-08-07 15:25:38.888 | INFO     | update_data_display:PMVC: Column index 1 | main_window.py:221
2024-08-07 15:25:38.890 | INFO     | update_data_display:First Name: Column index 9 | main_window.py:221
2024-08-07 15:25:38.892 | INFO     | update_data_display:LastName: Column index 0 | main_window.py:221
2024-08-07 15:25:38.894 | INFO     | update_data_display:Lpn: Column index 0 | main_window.py:221
2024-08-07 15:25:38.896 | INFO     | update_data_display:tkep: Column index 0 | main_window.py:221
2024-08-07 15:25:38.898 | INFO     | update_data_display:Licence Plate: Column index 0 | main_window.py:221
2024-08-07 15:25:38.900 | INFO     | update_data_display:EPAN: Column index 0 | main_window.py:221
2024-08-07 15:25:38.902 | INFO     | update_data_display:PTcpt_name: Column index 0 | main_window.py:221
2024-08-07 15:25:38.904 | INFO     | update_data_display:ptcpt id: Column index 0 | main_window.py:221
2024-08-07 15:25:42.478 | INFO     | update_data_display:Selected Columns: | main_window.py:219
2024-08-07 15:25:42.480 | INFO     | update_data_display:Season Parker: Column index 1 | main_window.py:221
2024-08-07 15:25:42.482 | INFO     | update_data_display:PMVC: Column index 6 | main_window.py:221
2024-08-07 15:25:42.485 | INFO     | update_data_display:First Name: Column index 9 | main_window.py:221
2024-08-07 15:25:42.487 | INFO     | update_data_display:LastName: Column index 0 | main_window.py:221
2024-08-07 15:25:42.489 | INFO     | update_data_display:Lpn: Column index 0 | main_window.py:221
2024-08-07 15:25:42.491 | INFO     | update_data_display:tkep: Column index 0 | main_window.py:221
2024-08-07 15:25:42.493 | INFO     | update_data_display:Licence Plate: Column index 0 | main_window.py:221
2024-08-07 15:25:42.495 | INFO     | update_data_display:EPAN: Column index 0 | main_window.py:221
2024-08-07 15:25:42.497 | INFO     | update_data_display:PTcpt_name: Column index 0 | main_window.py:221
2024-08-07 15:25:42.499 | INFO     | update_data_display:ptcpt id: Column index 0 | main_window.py:221
2024-08-07 15:25:54.978 | INFO     | save_data:Data saved: | main_window.py:243
2024-08-07 15:26:39.001 | INFO     | update_data_display:Selected Columns: | main_window.py:219
2024-08-07 15:26:39.001 | INFO     | update_data_display:Season Parker: Column index 0 | main_window.py:221
2024-08-07 15:26:39.003 | INFO     | update_data_display:PMVC: Column index 0 | main_window.py:221
2024-08-07 15:26:39.003 | INFO     | update_data_display:First Name: Column index 0 | main_window.py:221
2024-08-07 15:26:39.003 | INFO     | update_data_display:LastName: Column index 0 | main_window.py:221
2024-08-07 15:26:39.003 | INFO     | update_data_display:Lpn: Column index 0 | main_window.py:221
2024-08-07 15:26:39.003 | INFO     | update_data_display:tkep: Column index 0 | main_window.py:221
2024-08-07 15:26:39.004 | INFO     | update_data_display:Licence Plate: Column index 0 | main_window.py:221
2024-08-07 15:26:39.004 | INFO     | update_data_display:EPAN: Column index 0 | main_window.py:221
2024-08-07 15:26:39.004 | INFO     | update_data_display:PTcpt_name: Column index 0 | main_window.py:221
2024-08-07 15:26:39.005 | INFO     | update_data_display:ptcpt id: Column index 0 | main_window.py:221
2024-08-07 15:26:44.834 | INFO     | update_data_display:Selected Columns: | main_window.py:219
2024-08-07 15:26:44.837 | INFO     | update_data_display:Season Parker: Column index 1 | main_window.py:221
2024-08-07 15:26:44.838 | INFO     | update_data_display:PMVC: Column index 0 | main_window.py:221
2024-08-07 15:26:44.840 | INFO     | update_data_display:First Name: Column index 0 | main_window.py:221
2024-08-07 15:26:44.842 | INFO     | update_data_display:LastName: Column index 0 | main_window.py:221
2024-08-07 15:26:44.844 | INFO     | update_data_display:Lpn: Column index 0 | main_window.py:221
2024-08-07 15:26:44.846 | INFO     | update_data_display:tkep: Column index 0 | main_window.py:221
2024-08-07 15:26:44.847 | INFO     | update_data_display:Licence Plate: Column index 0 | main_window.py:221
2024-08-07 15:26:44.850 | INFO     | update_data_display:EPAN: Column index 0 | main_window.py:221
2024-08-07 15:26:44.852 | INFO     | update_data_display:PTcpt_name: Column index 0 | main_window.py:221
2024-08-07 15:26:44.854 | INFO     | update_data_display:ptcpt id: Column index 0 | main_window.py:221
2024-08-07 15:26:47.566 | INFO     | update_data_display:Selected Columns: | main_window.py:219
2024-08-07 15:26:47.569 | INFO     | update_data_display:Season Parker: Column index 1 | main_window.py:221
2024-08-07 15:26:47.571 | INFO     | update_data_display:PMVC: Column index 3 | main_window.py:221
2024-08-07 15:26:47.574 | INFO     | update_data_display:First Name: Column index 0 | main_window.py:221
2024-08-07 15:26:47.577 | INFO     | update_data_display:LastName: Column index 0 | main_window.py:221
2024-08-07 15:26:47.580 | INFO     | update_data_display:Lpn: Column index 0 | main_window.py:221
2024-08-07 15:26:47.582 | INFO     | update_data_display:tkep: Column index 0 | main_window.py:221
2024-08-07 15:26:47.584 | INFO     | update_data_display:Licence Plate: Column index 0 | main_window.py:221
2024-08-07 15:26:47.586 | INFO     | update_data_display:EPAN: Column index 0 | main_window.py:221
2024-08-07 15:26:47.587 | INFO     | update_data_display:PTcpt_name: Column index 0 | main_window.py:221
2024-08-07 15:26:47.589 | INFO     | update_data_display:ptcpt id: Column index 0 | main_window.py:221
2024-08-07 15:26:51.626 | INFO     | save_data:Data saved: {'template_id': '', 'file_path': 'C:/Users/yassi/Desktop/AsteroIdea/Procounter_Spec/DEP/merged_data - Copie.csv', 'no_headers': False, 'mandatory_fields': [('Season Parker', 1), ('PMVC', 3), ('First Name', 0), ('LastName', 0), ('Lpn', 0), ('tkep', 0), ('Licence Plate', 0), ('EPAN', 0), ('PTcpt_name', 0), ('ptcpt id', 0)], 'optional_fields': [], 'zr_ip': 'ZR IP', 'zr_port': 'ZR Port', 'username': 'Username', 'password': 'Password'} | main_window.py:243
2024-08-07 15:45:23.131 | INFO     | update_data_display:Selected Columns: | main_window.py:219
2024-08-07 15:45:23.149 | INFO     | update_data_display:Season Parker: Column index 1 | main_window.py:221
2024-08-07 15:45:23.151 | INFO     | update_data_display:PMVC: Column index 3 | main_window.py:221
2024-08-07 15:45:23.152 | INFO     | update_data_display:First Name: Column index 0 | main_window.py:221
2024-08-07 15:45:23.153 | INFO     | update_data_display:LastName: Column index 0 | main_window.py:221
2024-08-07 15:45:23.155 | INFO     | update_data_display:Lpn: Column index 0 | main_window.py:221
2024-08-07 15:45:23.156 | INFO     | update_data_display:tkep: Column index 0 | main_window.py:221
2024-08-07 15:45:23.157 | INFO     | update_data_display:Licence Plate: Column index 1 | main_window.py:221
2024-08-07 15:45:23.158 | INFO     | update_data_display:EPAN: Column index 0 | main_window.py:221
2024-08-07 15:45:23.159 | INFO     | update_data_display:PTcpt_name: Column index 0 | main_window.py:221
2024-08-07 15:45:23.160 | INFO     | update_data_display:ptcpt id: Column index 0 | main_window.py:221
2024-08-07 15:45:26.302 | INFO     | update_data_display:Selected Columns: | main_window.py:219
2024-08-07 15:45:26.304 | INFO     | update_data_display:Season Parker: Column index 1 | main_window.py:221
2024-08-07 15:45:26.306 | INFO     | update_data_display:PMVC: Column index 3 | main_window.py:221
2024-08-07 15:45:26.308 | INFO     | update_data_display:First Name: Column index 0 | main_window.py:221
2024-08-07 15:45:26.309 | INFO     | update_data_display:LastName: Column index 0 | main_window.py:221
2024-08-07 15:45:26.312 | INFO     | update_data_display:Lpn: Column index 0 | main_window.py:221
2024-08-07 15:45:26.313 | INFO     | update_data_display:tkep: Column index 0 | main_window.py:221
2024-08-07 15:45:26.315 | INFO     | update_data_display:Licence Plate: Column index 9 | main_window.py:221
2024-08-07 15:45:26.317 | INFO     | update_data_display:EPAN: Column index 0 | main_window.py:221
2024-08-07 15:45:26.319 | INFO     | update_data_display:PTcpt_name: Column index 0 | main_window.py:221
2024-08-07 15:45:26.321 | INFO     | update_data_display:ptcpt id: Column index 0 | main_window.py:221
2024-08-07 15:45:58.596 | INFO     | update_data_display:Selected Columns: | main_window.py:219
2024-08-07 15:45:58.597 | INFO     | update_data_display:Season Parker: Column index 1 | main_window.py:221
2024-08-07 15:45:58.598 | INFO     | update_data_display:PMVC: Column index 3 | main_window.py:221
2024-08-07 15:45:58.599 | INFO     | update_data_display:First Name: Column index 0 | main_window.py:221
2024-08-07 15:45:58.599 | INFO     | update_data_display:LastName: Column index 0 | main_window.py:221
2024-08-07 15:45:58.600 | INFO     | update_data_display:Lpn: Column index 0 | main_window.py:221
2024-08-07 15:45:58.600 | INFO     | update_data_display:tkep: Column index 0 | main_window.py:221
2024-08-07 15:45:58.601 | INFO     | update_data_display:Licence Plate: Column index 9 | main_window.py:221
2024-08-07 15:45:58.601 | INFO     | update_data_display:EPAN: Column index 0 | main_window.py:221
2024-08-07 15:45:58.602 | INFO     | update_data_display:PTcpt_name: Column index 0 | main_window.py:221
2024-08-07 15:45:58.602 | INFO     | update_data_display:ptcpt id: Column index 0 | main_window.py:221
2024-08-07 15:45:58.603 | INFO     | update_data_display:az: Column index 1 | main_window.py:221
2024-08-07 15:46:03.885 | INFO     | update_data_display:Selected Columns: | main_window.py:219
2024-08-07 15:46:03.887 | INFO     | update_data_display:Season Parker: Column index 1 | main_window.py:221
2024-08-07 15:46:03.888 | INFO     | update_data_display:PMVC: Column index 3 | main_window.py:221
2024-08-07 15:46:03.889 | INFO     | update_data_display:First Name: Column index 0 | main_window.py:221
2024-08-07 15:46:03.891 | INFO     | update_data_display:LastName: Column index 0 | main_window.py:221
2024-08-07 15:46:03.892 | INFO     | update_data_display:Lpn: Column index 0 | main_window.py:221
2024-08-07 15:46:03.893 | INFO     | update_data_display:tkep: Column index 0 | main_window.py:221
2024-08-07 15:46:03.895 | INFO     | update_data_display:Licence Plate: Column index 9 | main_window.py:221
2024-08-07 15:46:03.896 | INFO     | update_data_display:EPAN: Column index 0 | main_window.py:221
2024-08-07 15:46:03.898 | INFO     | update_data_display:PTcpt_name: Column index 0 | main_window.py:221
2024-08-07 15:46:03.899 | INFO     | update_data_display:ptcpt id: Column index 0 | main_window.py:221
2024-08-07 15:46:28.188 | INFO     | update_data_display:Selected Columns: | main_window.py:219
2024-08-07 15:46:28.191 | INFO     | update_data_display:Season Parker: Column index 0 | main_window.py:221
2024-08-07 15:46:28.193 | INFO     | update_data_display:PMVC: Column index 3 | main_window.py:221
2024-08-07 15:46:28.195 | INFO     | update_data_display:First Name: Column index 0 | main_window.py:221
2024-08-07 15:46:28.196 | INFO     | update_data_display:LastName: Column index 0 | main_window.py:221
2024-08-07 15:46:28.198 | INFO     | update_data_display:Lpn: Column index 0 | main_window.py:221
2024-08-07 15:46:28.200 | INFO     | update_data_display:tkep: Column index 0 | main_window.py:221
2024-08-07 15:46:28.202 | INFO     | update_data_display:Licence Plate: Column index 9 | main_window.py:221
2024-08-07 15:46:28.204 | INFO     | update_data_display:EPAN: Column index 0 | main_window.py:221
2024-08-07 15:46:28.206 | INFO     | update_data_display:PTcpt_name: Column index 0 | main_window.py:221
2024-08-07 15:46:28.208 | INFO     | update_data_display:ptcpt id: Column index 0 | main_window.py:221
2024-08-07 15:46:31.637 | INFO     | update_data_display:Selected Columns: | main_window.py:219
2024-08-07 15:46:31.639 | INFO     | update_data_display:Season Parker: Column index 1 | main_window.py:221
2024-08-07 15:46:31.641 | INFO     | update_data_display:PMVC: Column index 3 | main_window.py:221
2024-08-07 15:46:31.642 | INFO     | update_data_display:First Name: Column index 0 | main_window.py:221
2024-08-07 15:46:31.644 | INFO     | update_data_display:LastName: Column index 0 | main_window.py:221
2024-08-07 15:46:31.646 | INFO     | update_data_display:Lpn: Column index 0 | main_window.py:221
2024-08-07 15:46:31.648 | INFO     | update_data_display:tkep: Column index 0 | main_window.py:221
2024-08-07 15:46:31.650 | INFO     | update_data_display:Licence Plate: Column index 9 | main_window.py:221
2024-08-07 15:46:31.652 | INFO     | update_data_display:EPAN: Column index 0 | main_window.py:221
2024-08-07 15:46:31.654 | INFO     | update_data_display:PTcpt_name: Column index 0 | main_window.py:221
2024-08-07 15:46:31.656 | INFO     | update_data_display:ptcpt id: Column index 0 | main_window.py:221
2024-08-07 15:46:33.500 | INFO     | update_data_display:Selected Columns: | main_window.py:219
2024-08-07 15:46:33.500 | INFO     | update_data_display:Season Parker: Column index 2 | main_window.py:221
2024-08-07 15:46:33.501 | INFO     | update_data_display:PMVC: Column index 3 | main_window.py:221
2024-08-07 15:46:33.501 | INFO     | update_data_display:First Name: Column index 0 | main_window.py:221
2024-08-07 15:46:33.501 | INFO     | update_data_display:LastName: Column index 0 | main_window.py:221
2024-08-07 15:46:33.502 | INFO     | update_data_display:Lpn: Column index 0 | main_window.py:221
2024-08-07 15:46:33.502 | INFO     | update_data_display:tkep: Column index 0 | main_window.py:221
2024-08-07 15:46:33.502 | INFO     | update_data_display:Licence Plate: Column index 9 | main_window.py:221
2024-08-07 15:46:33.503 | INFO     | update_data_display:EPAN: Column index 0 | main_window.py:221
2024-08-07 15:46:33.503 | INFO     | update_data_display:PTcpt_name: Column index 0 | main_window.py:221
2024-08-07 15:46:33.504 | INFO     | update_data_display:ptcpt id: Column index 0 | main_window.py:221
2024-08-07 15:46:36.203 | INFO     | update_data_display:Selected Columns: | main_window.py:219
2024-08-07 15:46:36.205 | INFO     | update_data_display:Season Parker: Column index 2 | main_window.py:221
2024-08-07 15:46:36.207 | INFO     | update_data_display:PMVC: Column index 4 | main_window.py:221
2024-08-07 15:46:36.209 | INFO     | update_data_display:First Name: Column index 0 | main_window.py:221
2024-08-07 15:46:36.210 | INFO     | update_data_display:LastName: Column index 0 | main_window.py:221
2024-08-07 15:46:36.212 | INFO     | update_data_display:Lpn: Column index 0 | main_window.py:221
2024-08-07 15:46:36.214 | INFO     | update_data_display:tkep: Column index 0 | main_window.py:221
